Agent,Category,Range,Games,Wins,Losses,Draws,WinRate,AvgDuration
EvoAgent-200-20-0.5-true,Neutral Ratio,Medium Neutral (0.29-0.32),115,23,92,0,20,00,4,66
EvoAgent-200-20-0.5-true,Neutral Ratio,High Neutral (0.33-0.40),82,20,62,0,24,39,4,37
EvoAgent-200-20-0.5-true,Game Duration,Short (400-800),158,14,144,0,8,86,4,30
EvoAgent-200-20-0.5-true,Game Duration,Medium (801-1200),147,44,103,0,29,93,5,74
EvoAgent-200-20-0.5-true,Game Duration,Long (1201-1500),95,34,61,0,35,79,5,56
StrategicAgent-10-10-50,Planet Count,Small (10-15),112,42,69,1,37,50,4,10
StrategicAgent-10-10-50,Planet Count,Medium (16-22),155,61,94,0,39,35,9,70
StrategicAgent-10-10-50,Planet Count,Large (23-30),133,30,103,0,22,56,14,38
StrategicAgent-10-10-50,Transporter Speed,Slow (2.0-3.0),113,28,85,0,24,78,12,80
StrategicAgent-10-10-50,Transporter Speed,Medium (3.1-4.0),121,44,76,1,36,36,9,40
StrategicAgent-10-10-50,Transporter Speed,Fast (4.1-5.0),129,50,79,0,38,76,7,38
StrategicAgent-10-10-50,Growth Rate,Low (0.02-0.08),91,24,66,1,26,37,9,16
StrategicAgent-10-10-50,Growth Rate,Medium (0.09-0.15),147,52,95,0,35,37,9,90
StrategicAgent-10-10-50,Growth Rate,High (0.16-0.20),85,31,54,0,36,47,11,04
StrategicAgent-10-10-50,Neutral Ratio,Low Neutral (0.20-0.28),121,38,83,0,31,40,9,99
StrategicAgent-10-10-50,Neutral Ratio,Medium Neutral (0.29-0.32),127,45,82,0,35,43,8,94
StrategicAgent-10-10-50,Neutral Ratio,High Neutral (0.33-0.40),84,25,58,1,29,76,10,52
StrategicAgent-10-10-50,Game Duration,Short (400-800),145,58,86,1,40,00,6,87
StrategicAgent-10-10-50,Game Duration,Medium (801-1200),146,45,101,0,30,82,9,73
StrategicAgent-10-10-50,Game Duration,Long (1201-1500),109,30,79,0,27,52,13,38
